Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Spain,ESP,27.0866833988948,28.3832879744383,29.4109750166546,29.7366652030158,30.1266868072137,30.6604585518095,32.9843419010895,35.3512784355508,35.8232290831669,33.1944500347033,34.2791215747881,34.001490762196,31.5174895430263,35.2932157095035,35.2748244372726,38.278793321267,39.7593402765627,42.4428688974806,44.4718182100227,45.6458745065907,40.9246456675698,43.659698744735
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Sri Lanka,LKA,2.90360873152366,2.86157777704615,2.97799024781829,3.15803316449255,3.33330999443001,3.54490106032883,3.8167344212393,4.07615122327223,4.31868581396978,4.47152030677927,4.82995591553171,5.24868812309678,5.70176440196563,5.93278543182584,6.31117723442838,6.57662253891943,6.90898037263651,7.35534757356803,7.52526229953912,7.50867030878394,7.16143072130332,7.46274623561615
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,68.5081766795673,72.4318323785299,77.9199677078969,78.4608378870674,81.546469763697,81.7266394695756,83.364053530015,85.7243127831776,72.5618145310675,72.9098778506405
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,St. Lucia,LCA,..,..,..,..,..,..,..,39.6810671818708,41.6450109460406,40.4669154194959,40.6004637454033,42.3572225903622,42.311156506562,41.4628075058004,42.0934047108048,42.1358888025555,43.5803479220769,45.0539627908389,46.3543092069709,46.0294308582896,34.8161297003441,38.8546174808745
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,St. Vincent and the Grenadines,VCT,58.9599100765347,60.2998957486356,65.4270462388729,70.4273585562475,73.984867642911,73.8385835123891,80.7040473332187,85.2184728129641,87.4860723513735,88.263801100947,86.3019490256116,87.8456775783858,91.067079557072,95.6718601285298,96.8680017399504,99.5639943741209,103.691849560582,105.194168841637,108.534726904108,109.252930977956,105.167804388293,105.960556226768
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,1.76597735389725,1.80050476535239,1.88443312614264,1.92042913223567,1.98702274294068,2.00111582662472,1.94746730109186,1.90504657424893,1.83589717799721,1.80159306318465
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Suriname,SUR,4.35972975303692,4.60480860671934,4.7992107137157,5.17310474378993,5.69265183841494,6.03465428719127,6.47773926086519,6.80884811145782,7.0909663879033,7.30466676979645,7.68223222308233,8.13159423120654,8.35036255600754,8.59531556930689,8.61727686116596,8.32316552398233,7.91435988983732,8.03830175934642,8.43605872100419,8.53455727981913,7.1711453923533,6.99650033317975
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Sweden,SWE,137.178043240944,139.668235592657,142.849418699618,146.35672165051,153.338108953366,158.51975156996,165.96367314323,171.348423974801,168.506605053013,160.147020223326,168.118020545302,177.584504997208,181.181038145092,187.844308442213,197.106907577537,211.241374156069,214.25639340547,216.218182521616,218.382091546812,221.984793479805,215.640893875263,228.444590436161
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Switzerland,CHE,209.088253481407,213.05708334583,213.579193504822,217.95478592326,228.602265715332,239.990407702896,255.31265679462,271.336537220098,285.437532011965,285.514270817147,301.957946190088,315.111673463562,327.73090179756,387.911990322468,400.755418932287,406.888603829863,415.773085433523,421.43923920041,433.494280194982,438.444708254923,429.054374808295,452.18850633475
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Syrian Arab Republic,SYR,1.37808438627521,1.34936444068456,1.33370347876486,1.61924007105759,1.77215105289182,1.87767385491019,1.97242494953012,2.08435201352086,2.17766163183408,2.31376710260045,2.44168866696209,2.51934340863958,1.86175330979892,1.37211055728081,1.23064129489716,1.17920305326408,1.10366813168592,1.09568550120569,1.11095032950198,1.12451175817365,1.11667217380089,1.13737768680554
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Tajikistan,TJK,0.219313356836763,0.244006621550796,0.274565026266099,0.3095830161648,0.346952502969759,0.376238983962846,0.409253674694543,0.444595317163614,0.483466018169196,0.506276354865442,0.543463413658252,0.588348992971473,0.637575600611492,0.690323130088381,0.742612078472696,0.793818641919695,1.01064810350269,1.18552249284524,1.0425281406615,1.03223030059521,1.07764844533629,1.17894739435253
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Tanzania,TZA,4.34025002935435,4.15294104395533,4.0508579512518,4.32116318867234,4.64541526544589,4.99272134163169,5.31885695297687,5.67886565823298,6.00178963242567,6.31803024496582,6.7183737115421,7.23381778538643,7.55935069398674,8.07199453215302,8.61543848604348,9.14620366842671,9.77428410190113,10.4352482840928,11.0058561978946,11.6441958573689,11.8761441175567,12.3893579442812
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Thailand,THA,..,..,..,..,..,..,..,5.57440030741275,5.67059766933766,5.6314354879528,6.05454722875504,6.10541342250743,6.5476160740195,6.72358296550451,6.78977454631952,7.00256928870965,7.24311858801356,7.54571297939752,7.86435865078156,8.0306550597593,7.54479733937002,7.66311347545312
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Timor-Leste,TLS,..,..,..,..,0.757425634965484,0.780031606240223,0.747924782320595,0.824702166571184,0.918675368853096,1.01189293978321,1.10631784852135,1.17223823686762,1.22921630495709,1.26737568822308,1.32405904643347,1.35689624573379,1.39773788139084,1.35325605824938,1.34694308936307,1.67307685725106,2.20387289895892,2.32206939323298
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Togo,TGO,20.5864046288649,20.7967791827525,21.6351823676148,20.8666231394134,18.8481484536717,16.5182541290752,16.9560096840161,16.7567561565077,17.4329993947612,18.3837644983871,19.4600149105765,20.593220664097,21.8911486398659,23.1661473304275,24.4711520588532,25.8092423111222,26.8970749320765,27.9751455388328,29.3165706281306,30.7598036815173,31.372586654302,33.2520794513571
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Trinidad and Tobago,TTO,42.1449773254569,43.0517347129872,45.5859498074859,51.1965289634975,54.255305679981,63.1812483733172,70.4920767285991,72.7909440810629,74.2022336255499,69.9603552312253,71.2972749160746,70.1288629880237,75.3512338092261,78.0124791705234,81.0187957489215,80.3889070581935,74.3379235514871,70.7690873842575,70.3427285135425,70.5968573811231,64.188161577396,63.5222567653307
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Tunisia,TUN,10.7585199756716,10.3360807454537,10.417153940672,10.8493823995403,11.4653494274029,11.8030597554109,12.3574156844051,13.1183093175267,13.6038456088893,13.5482847808715,13.4986294146519,12.8072364464184,12.9378654066458,12.8578483395777,12.8721128732418,12.6316136090529,12.4237911936753,13.4222815995361,12.8465648531719,13.0082968932162,11.6185143511113,12.1688044569873
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Turkiye,TUR,9.852987857008,9.52707465616616,10.4111316810006,11.3120674086573,12.1938318131314,13.0524567464269,13.7138774223578,14.2351935837688,14.183495212617,12.5511847279598,13.078556906801,14.0136789398692,14.1686789192409,15.1520212289245,15.6771406765536,16.0922325538821,14.9813065964808,16.330120361384,16.1876023124863,16.001587980372,15.994735911095,19.3797168420198
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Turkmenistan,TKM,0.416238917473334,0.424277458661693,0.415755614094296,0.419857498298529,0.420680312583216,0.475511931216629,0.527691321553102,0.585519293783973,0.670982685605919,0.711268767971034,0.7760036676174,0.889272664184265,0.987090804821587,1.08679381834138,1.19765431295554,1.27435448929531,1.35214816857035,1.40318374746421,1.5997382806086,1.6496990336706,1.84442436040868,1.95877867107625
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Uganda,UGA,37.0777234714709,37.1968557626747,38.6580814712961,36.522963105771,35.0590616906771,33.8513774182988,34.3442118657827,34.3415862419588,34.6417852647657,36.9979522994149,39.0837531638825,42.7543646146585,44.3950443763957,45.9874528096902,48.3357134812753,50.8433025590269,53.2741210031135,54.9423497674639,58.4058736211908,62.1664789078179,64.0012021922681,66.2646561268173
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Ukraine,UKR,3.82037028714907,4.30683074165178,4.70752002144513,5.3571040637885,6.2327004714022,6.69795561288247,7.22636257310728,7.84490483659088,8.04624373558543,6.85005858849384,7.15120219189503,8.077908543249,8.71090504011,9.43903978994359,9.25690758936592,9.99351935328485,10.0003235685553,8.91674569226542,9.22779409113369,9.62100026303279,10.3730142308748,10.7304289519676
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,United Arab Emirates,ARE,85.8729631734712,88.6665314313958,92.5158206185044,102.568073862962,99.0976325997032,92.9257852387369,103.006963199173,107.274826803731,111.737231319017,106.881495893599,109.632750968192,117.571575787283,120.883378388192,128.244552560372,134.914613542679,145.51733352035,155.168045084426,161.039450385103,159.502151076109,165.098749688084,161.000695633612,173.928822149198
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,United Kingdom,GBR,183.61235861216,187.155095514326,189.328338446878,194.086938028224,197.633250411931,201.791674440028,205.339388826788,320.72786792738,326.292474764984,313.696363012601,321.361912690427,349.507707483933,340.089550497358,362.772545881159,393.169832698074,358.812639818227,354.45743014325,363.873609118961,368.986725655181,374.980823355211,336.36935218218,365.216222684307
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,United States,USA,28.9708122893347,29.1798510493047,29.613641991169,30.3776504657994,31.4804609380234,32.5090310300877,34.2706665180867,35.8769290973872,36.8879903031261,36.9353735212183,39.0233919871029,39.1459109658092,39.5642300551447,39.9257452256781,40.456371559817,41.1682697378852,41.9173064287573,42.9474755004604,44.2215145382605,45.3641212322931,44.3828820715392,47.0702890741822
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Uruguay,URY,9.90243244523814,9.52177007290102,8.78554612383048,8.85629471368912,9.29947790273059,9.99323124169745,10.4028115543479,11.0833126003655,11.8786671461921,12.3827376969395,13.3490134454055,14.0381072769338,14.5348006013769,15.2088575939174,15.7014407397799,15.7596524586527,16.0259587767409,16.3048707950686,16.3317375796276,16.4833534342143,15.2668585699907,16.1159848765786
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Uzbekistan,UZB,0.589604223386982,0.610032054953925,0.648079782111248,0.69054381317269,0.758870804444658,0.830515882299953,0.88978667914495,0.971230858309996,1.05584065527556,1.13753253041552,1.22040857516665,1.30845711551184,1.39735490975464,1.49500942834136,1.59320024784107,1.5632256937851,1.6738690589275,1.61838477026262,1.79919979071619,2.02923898616672,2.18444332155178,2.77496523365903
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Viet Nam,VNM,1.30233419819031,1.34472716083328,1.39123749190659,1.45149303814212,1.52092454504931,1.59474674413639,1.70602745128521,1.82765875495791,1.93113661214331,2.03537738782697,2.16611466050676,2.30503125218377,2.43191272790414,2.5669692641444,2.73182627113386,2.92270318806945,3.11823229224944,3.33464354962238,3.58357491921576,3.8472996116098,3.95754064287539,4.05860548721959
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,West Bank and Gaza,PSE,25.3353897229404,23.8698465520429,17.4561746850815,18.8937668033348,20.6234243697479,21.4218137254902,21.9348351425536,23.7845281919542,26.748484402886,30.4746991893973,40.9246676514032,45.5091794679655,44.0427204374573,44.6177248677249,49.0750455373406,47.9821428571429,54.2088382038489,53.565625,52.1061061061061,48.0248786407767,39.8337116912599,44.8676821983274
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,"Yemen, Rep.",YEM,12.2630734164131,12.5947858460279,12.9533196074393,13.2994426877433,13.6859375569229,14.3044789987346,14.7579895396987,15.2506743882431,15.806953331217,16.4180864264695,17.6826578530661,15.4343261386804,15.8036680520586,16.5659609937569,16.53470264345,11.9058876640197,10.7896959539315,10.242464625096,10.3195338030762,10.5362440159743,9.6406632734149,9.5442566391844
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Zambia,ZMB,5.01963887291415,5.34226167171092,5.64247265551001,6.03434091338862,6.45869960901339,6.92602521375957,7.47343708382498,8.09765115152235,8.72715411553814,9.53182813090766,10.5134370786999,11.0989569037262,11.9421869521688,12.5461674699693,13.1349946355354,13.5185857498577,14.0262222061761,14.5207675531914,15.1066070338748,15.3243394713839,14.8975481786891,15.826398694584
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Zimbabwe,ZWE,5.21171980082455,5.02412671522812,4.36066170506583,3.73228704672868,3.62853551201305,3.53493284849336,3.52980057349862,3.52182787809817,2.91743443697941,3.28837077480711,4.01842312158352,4.63473797694309,5.39892375495717,5.60695501168996,5.72662153880965,5.88015334315169,5.9209228137323,6.2787859030648,5.83743042524569,4.86775064801402,3.87176790515588,4.19962986560016
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Africa Eastern and Southern,AFE,8.81447951258993,8.82787458990009,8.35920321938729,8.37546251023231,8.66441377952488,9.02589566911873,9.5300358401116,10.0844992741266,10.3905030579227,10.4180645231243,10.8633612808906,11.3263440665499,8.86738597220389,9.32446833468541,9.4398884699117,9.46233820460237,9.48080033327443,9.71697629402617,9.91282185604259,10.0366762047494,9.63418338393671,10.0260426053621
